Time(ms),TPS,AFR
108965,1006,913
109015,1006,914
109065,1006,912
109115,1006,912
109165,1006,910
109215,1006,909
109265,1006,907
109315,1006,903
109365,1006,903
109415,1006,906
109465,1006,906
109515,1006,907
109565,1006,908
109615,1006,906
109665,1006,906
109715,1006,906
109765,1006,907
109815,1006,908
109865,1006,910
109915,1006,911
109965,1006,911
110015,1006,910
110065,1006,908
110115,1006,905
110166,1006,903
110216,1006,900
110266,1006,898
110316,1006,898
110366,1006,895
110416,1006,895
110466,1006,893
110516,1006,890
110566,1006,887
110616,1006,894
110666,1006,890
110716,1006,890
110766,1006,891
110816,1006,890
110866,1006,889
110916,1006,909
110966,1006,908
111016,1006,907
111066,1006,907
111116,1006,907
111166,1006,907
111216,1006,911
111266,1006,911
111319,1005,909
111369,1006,907
111419,1006,907
111469,1006,907
111519,1006,907
111569,1006,907
111619,1006,910
111669,1006,911
111719,1006,919
111769,1006,916
111819,1006,914
111869,1006,913
111919,1006,913
111969,1006,913
112019,1006,913
112069,1006,914
112119,1006,913
112169,1006,913
112219,1006,913
112269,1006,912
112319,1006,911
112369,1006,910
112419,1006,909
112470,1006,907
112520,1006,902
112570,1006,906
112620,1006,904
112670,1006,901
112720,1006,899
112770,1006,899
112820,1006,898
112870,1006,898
112920,1006,898
112970,1006,900
113020,1006,903
113070,1006,904
113120,1006,910
113170,1006,921
113220,1006,921
113270,1006,921
113320,1006,922
113370,1006,922
113420,1006,927
113470,1006,928
113520,1006,926
113570,1006,925
113620,1006,923
113670,1006,922
113720,1006,918
113770,1006,916
113820,1006,916
113870,1006,914
113920,1006,913
113970,1006,915
114020,1006,912
114070,1006,914
114120,1006,913
114170,1006,912
114220,1006,915
114270,1006,915
114320,1006,915
114370,1006,915
114420,1006,913
114470,1006,914
114520,1006,912
114570,1006,912
114620,1006,911
114670,1006,908
114720,1006,906
114770,1006,904
114820,1006,914
114870,1006,913
114920,1006,915
114970,1006,915
115020,1006,917
115070,1006,915
115120,1006,912
115170,1006,907
115220,1006,909
115270,1006,907
115320,1006,910
115371,1006,907
115421,1006,909
115471,1006,908
115521,1006,908
115571,1006,907
115621,1006,906
115671,1006,907
115721,1006,906
115771,1006,904
115821,1006,901
115871,1006,904
115921,1006,904
115971,1006,905
116021,1006,905
116071,1006,903
116121,1006,905
116171,1006,904
116221,1006,905
116271,1006,904
116321,1006,905
116371,1006,905
116421,1006,903
116471,1006,906
116521,1006,906
116571,1006,905
116621,1006,905
116671,1006,903
116721,1006,905
116771,1006,903
116822,1006,903
116872,1006,903
116922,1006,899
116972,1006,900
117022,1006,903
117072,1006,904
117122,1006,901
117172,1006,901
117222,1006,904
117272,1006,905
117322,1006,904
117372,1006,905
117422,1006,904
117472,1006,905
117522,1006,905
117572,1006,899
117622,1006,902
117672,1006,903
117722,1006,902
117772,1006,897
117822,1006,892
117872,1006,889
117922,1006,897
117972,1006,889
118022,1006,886
118072,1006,889
118122,1006,882
118172,1006,896
118222,1006,895
118272,1006,874
118322,1006,897
118372,1006,894
118422,1006,887
118472,1006,895
118522,1006,894
118572,1006,886
118622,1006,882
118672,1006,875
118722,1006,879
118772,1006,891
118822,1006,899
118872,1006,895
118922,1006,896
118972,1006,894
119022,1006,904
119072,1006,905
119122,1006,894
119172,1006,900
119222,1006,893
119272,1006,900
119322,1006,900
119372,1006,903
119422,1006,902
119472,1006,905
119522,1006,903
119572,1006,902
119622,1006,899
119672,1006,893
119723,1006,894
119773,1006,894
119823,1006,890
119873,1006,893
119923,1006,880
119973,1006,873
120023,1006,879
120073,1006,881
120123,1006,882
120173,1006,883
120223,1006,883
120273,1006,883
120323,1006,883
120373,1006,890
120423,1006,887
120473,1006,887
120523,1006,887
120573,1006,890
120623,1006,907
120673,1006,909
120723,1006,893
120773,1006,892
120823,1006,893
120873,1006,892
120923,1006,904
120973,1006,895
121023,1006,891
121073,1006,893
121123,1006,894
121174,1006,894
121224,1006,893
121274,1006,905
121324,1006,893
121374,1006,893
121424,1006,892
121474,1006,894
121524,1006,894
121574,1006,893
121624,1006,893
121674,1006,894
121724,1006,893
121774,1006,893
121824,1006,913
121874,1006,909
121924,1006,910
121974,1006,912
122024,1006,921
122074,1006,918
122124,1006,917
122174,1006,916
122224,1006,918
122274,1006,922
122324,1006,924
122374,1006,926
122424,1006,926
122474,1006,926
122524,1006,927
122574,1006,927
122624,1006,928
122674,1006,927
122724,1006,925
122774,1006,926
122824,1006,926
122874,1006,927
122924,1006,926
122974,1006,926
123024,1006,926
123074,1006,925
123124,1006,923
123174,1006,922
123224,1006,921
123274,1006,921
123324,1006,919
123374,1006,919
123424,1006,919
123474,1006,920
123524,1006,918
123574,1006,917
123624,1006,916
123674,1006,915
123724,1006,914
123774,1006,914
123824,1006,914
123874,1006,912
123924,1006,911
123974,1006,911
124024,1006,909
124075,1006,909
124125,1006,910
124175,1006,909
124225,1006,908
124275,1006,908
124325,1006,907
124375,1006,909
124425,1006,908
124475,1006,908
124525,1006,907
124575,1006,908
124625,1006,909
124675,1006,910
124725,1006,908
124775,1006,918
124825,1006,917
124875,1006,918
124925,1006,920
124975,1006,922
125025,1006,922
125075,1006,923
125125,1006,924
125175,1006,924
125225,1006,924
125275,1006,924
125325,1006,922
125375,1006,922
125425,1006,921
125475,1006,921
125526,1006,920
125576,1006,920
125626,1006,920
125676,1006,930
125726,1006,932
125776,1006,933
125826,1006,935
125876,1006,936
125926,1006,937
125976,1006,936
126026,1006,936
126076,1006,936
126126,1006,935
126176,1006,936
126226,1006,936
126276,1006,936
126326,1006,936
126376,1006,937
126426,1006,938
126476,1006,938
126526,1006,939
126576,1006,939
126626,1006,939
126676,1006,939
126726,1006,939
126776,1006,938
126826,1006,937
126876,1006,937
126926,1006,936
126976,1006,936
127026,1006,935
127076,1006,934
127126,1006,934
127176,1006,934
127226,1006,932
127276,1006,932
127326,1006,929
127376,1006,929
127426,1006,926
127476,1006,920
127526,1006,916
127576,1006,909
127626,1006,906
127676,1006,902
127726,1006,900
127776,1006,899
127826,1006,896
127876,1006,891
127926,1006,891
127976,1006,892
128026,1006,894
128076,1006,915
128126,1006,919
128176,1006,918
128226,1006,917
128276,1006,915
128326,1006,912
128376,1006,913
128427,1006,912
128477,1006,900
128527,1006,896
128577,1006,893
128627,1006,892
128677,1006,890
128727,1006,892
128777,1006,889
128827,1006,876
128877,1006,896
128927,1006,913
128977,1006,914
129027,1006,914
129077,1006,911
129127,1006,901
129177,1006,904
129227,1006,901
129277,1006,906
129327,1006,898
129377,1006,907
129427,1006,900
129477,1006,899
129527,1006,890
129577,1006,914
129627,1006,895
129677,1006,895
129727,1006,898
129777,1006,897
129827,1006,899
129878,1006,900
129928,1006,899
129978,1006,902
130028,1006,902
130078,1006,900
130128,1006,900
130178,1006,899
130228,1006,899
130278,1006,901
130328,1006,901
130378,1006,895
130428,1006,878
130478,1006,872
130528,1006,893
130578,1006,888
130628,1006,914
130678,1006,913
130728,1006,915
130778,1006,914
130828,1006,913
130878,1006,912
130928,1006,911
130978,1006,905
131028,1006,924
131078,1006,925
131128,1006,927
131178,1006,928
131228,1006,929
131278,1006,930
131328,1006,931
131378,1006,931
131428,1006,932
131478,1006,932
131528,1006,932
131578,1006,933
131628,1006,932
131678,1006,930
131728,1006,927
131778,1006,921
131828,1006,916
131878,1006,902
131928,1006,899
131978,1006,837
132028,1007,818
132078,1007,825
132128,1007,818
132178,1007,832
132228,1006,900
132278,1007,832
132328,1006,834
132378,1007,834
132428,1007,835
132478,1006,837
132528,1006,837
132578,1006,879
132628,1006,872
132678,1006,877
132728,1006,876
132779,1006,877
132829,1006,861
132879,1006,839
132929,1006,851
132979,1006,837
133029,1006,838
133079,1006,839
133129,1006,838
133179,1006,839
133229,1006,879
133279,1006,867
133329,1006,861
133379,1006,856
133429,1006,890
133479,1006,896
133529,1006,886
133579,1006,884
133629,1006,883
133679,1006,883
133729,1006,930
133779,1006,934
133829,1006,935
133879,1006,936
133929,1006,937
133979,1006,948
134029,1006,949
134079,1005,949
134129,1006,949
134179,1006,950
134230,1006,950
134280,1005,950
134330,1006,950
134380,1005,951
134430,1006,951
134480,1006,950
134530,1006,950
134580,1006,948
134630,1006,946
134680,1006,947
134730,1006,947
134780,1006,946
134830,1006,946
134880,1006,945
134930,1006,944
134980,1006,943
135030,1006,943
135080,1006,942
135130,1006,942
135180,1006,942
135230,1006,942
135280,1006,942
135330,1006,941
135380,1006,942
135430,1006,941
135480,1006,941
135530,1006,941
135580,1006,941
135630,1006,941
135680,1006,940
135730,1006,940
135780,1006,941
135830,1006,940
135880,1006,940
135930,1006,940
135980,1006,939
136030,1006,939
136080,1006,939
136130,1006,938
136180,1006,937
136230,1006,936
136280,1006,935
136330,1006,929
136380,1006,911
136430,1006,914
136480,1006,919
136530,1006,899
136580,1006,906
136630,1006,904
136680,1006,913
136730,1006,904
136780,1006,918
136830,1006,916
136880,1006,920
136930,1006,904
136980,1006,905
137030,1006,920
137080,1006,924
137131,1006,908
137181,1006,898
137231,1006,894
137281,1006,901
137331,1006,904
137381,1006,905
137431,1006,889
137481,1006,933
137531,1006,917
137581,1006,916
137631,1006,917
137681,1006,919
137731,1006,919
137781,1006,920
137831,1006,921
137881,1006,920
137931,1006,920
137981,1006,919
138031,1006,918
138081,1006,918
138131,1006,916
138181,1006,921
138231,1006,916
138281,1006,917
138331,1006,915
138381,1006,915
138431,1006,912
138481,1006,910
138531,1006,906
138582,1006,904
138632,1006,902
138682,1006,897
138732,1006,891
138782,1006,897
138832,1006,898
138882,1006,909
138932,1006,906
138982,1006,907
139032,1006,912
139082,1006,911
139132,1006,916
139182,1006,916
139232,1006,917
139282,1006,917
139332,1006,925
139382,1006,921
139432,1006,919
139482,1006,922
139532,1006,918
139582,1006,916
139632,1006,914
139682,1006,918
139732,1006,916
139782,1006,919
139832,1006,918
139882,1006,919
139932,1006,918
139982,1006,915
140032,1006,916
140082,1006,920
140132,1006,916
140182,1006,919
140232,1006,918
140282,1006,915
140332,1006,909
140382,1006,911
140432,1006,905
140482,1006,906
140532,1006,904
140582,1006,903
140632,1006,905
140682,1006,905
140732,1006,906
140782,1006,903
140832,1006,904
140882,1006,906
140932,1006,902
140982,1006,898
141032,1006,896
141082,1006,895
141132,1006,894
141182,1006,893
141232,1006,892
141282,1006,891
141332,1006,890
141382,1006,907
141432,1006,915
141483,1006,910
141533,1006,913
141583,1006,912
141633,1006,907
141683,1006,910
141733,1006,906
141783,1006,903
141833,1006,912
141883,1006,908
141933,1006,907
141983,1006,906
142033,1006,908
142083,1006,906
142133,1006,907
142183,1006,909
142233,1006,913
142283,1006,906
142333,1006,908
142383,1006,921
142433,1006,923
142483,1006,924
142533,1006,922
142583,1006,917
142633,1006,912
142683,1006,917
142733,1006,915
142783,1006,911
142833,1006,912
142883,1006,912
142934,1006,920
142984,1006,922
143034,1006,921
143084,1006,922
143134,1006,920
143184,1006,918
143234,1006,916
143284,1006,915
143334,1006,914
143384,1006,915
143434,1006,929
143484,1006,921
143534,1006,921
143584,1006,922
143634,1006,917
143684,1006,915
143734,1006,915
143784,1006,919
143834,1006,921
143884,1006,920
143934,1006,920
143984,1006,919
144034,1006,917
144084,1006,917
144134,1006,915
144184,1006,915
144234,1006,916
144284,1006,926
144334,1006,933
144384,1006,936
144434,1006,936
144484,1006,935
144534,1006,934
144584,1005,932
144634,1006,931
144684,1006,930
144734,1006,930
144784,1006,930
144834,1006,931
144884,1006,930
144934,1006,929
144984,1006,930
145034,1005,930
145084,1006,929
145134,1006,928
145184,1006,928
145234,1006,927
145284,1006,926
145334,1006,925
145384,1006,925
145434,1006,925
145484,1006,925
145534,1006,925
145584,1006,925
145634,1006,925
145684,1006,925
145734,1006,925
145784,1006,924
145835,1006,923
145885,1006,928
145935,1006,927
145985,1006,926
146035,1006,925
146085,1005,923
146135,1006,921
146185,1006,920
146235,1005,923
146285,1006,921
146335,1006,920
146385,1006,918
146435,1006,915
146485,1006,913
146535,1006,912
146585,1006,910
146635,1006,909
146685,1006,905
146735,1006,906
146785,1006,923
146835,1006,917
146885,1006,914
146935,1006,915
146985,1006,915
147035,1006,916
147085,1006,914
147135,1006,913
147185,1006,911
147235,1006,909
147286,1006,908
147336,1006,907
147386,1006,906
147436,1006,906
147486,1006,904
147536,1006,908
147586,1006,902
147636,1006,901
147686,1006,903
147736,1006,901
147786,1006,897
147836,1006,895
147886,1006,893
147936,1006,888
147986,1006,892
148036,1006,896
148086,1006,893
148136,1006,893
148186,1006,889
148236,1006,920
148286,1005,922
148336,1006,918
148386,1006,892
148436,1005,916
148486,1006,912
148536,1006,911
148586,1006,911
148636,1006,909
148686,1006,909
148736,1006,908
148786,1006,912
148836,1006,911
148886,1006,912
148936,1005,937
148986,1005,933
149036,1006,903
149086,1006,899
149136,1006,899
149186,1006,900
149236,1006,901
149286,1006,903
149336,1006,899
149386,1006,899
149436,1006,893
149486,1006,897
149536,1006,894
149586,1006,906
149636,1005,927
149686,1005,929
149736,1005,929
149786,1005,938
149836,1005,938
149886,1005,938
149936,1005,937
149986,1005,936
150036,1005,936
150086,1005,936
150136,1005,936
150187,1005,936
150237,1005,935
150287,1005,935
150337,1005,935
150387,1005,935
150437,1005,935
150487,1005,935
150537,1005,934
150587,1005,934
150637,1005,933
150687,1005,933
150737,1005,933
150787,1005,933
150837,1005,933
150887,1005,933
150937,1005,933
150987,1005,937
151037,1005,937
151087,1005,937
151137,1005,937
151187,1005,937
151237,1005,937
151287,1005,937
151337,1005,939
151387,1005,939
151437,1005,939
151487,1005,939
151537,1005,939
151587,1005,939
151638,1005,939
151688,1005,939
151738,1005,939
151788,1005,938
151838,1005,938
151888,1005,938
151938,1005,937
151988,1005,937
152038,1005,937
152088,1005,937
152138,1005,937
152188,1005,937
152238,1005,937
152288,1005,937
152338,1005,937
152388,1005,937
152438,1005,938
152488,1005,938
152538,1005,938
152588,1005,938
152638,1005,938
152688,1005,937
152738,1005,938
152788,1005,939
152838,1005,944
152888,1005,947
152938,1005,949
152988,1005,950
153038,1005,950
153088,1005,950
153138,1005,951
153188,1005,950
153238,1005,950
153288,1005,950
153338,1005,950
153388,1005,949
153438,1005,949
153488,1005,949
153538,1005,949
153588,1005,949
153638,1005,949
153688,1005,950
153738,1005,950
153788,1005,951
153838,1005,951
153888,1005,951
153938,1005,952
153988,1005,952
154038,1005,952
154088,1005,952
154138,1005,952
154188,1005,952
154238,1005,952
154288,1005,952
154338,1005,952
154388,1005,952
154438,1005,952
154488,1005,952
154539,1005,952
154589,1005,951
154639,1005,951
154689,1005,951
154739,1005,951
154789,1005,951
154839,1005,951
154889,1005,951
154939,1005,951
154989,1005,951
155039,1005,951
155089,1005,951
155139,1005,951
155189,1005,951
155239,1005,951
155289,1005,950
155339,1005,950
155389,1005,950
155439,1005,949
155489,1005,949
155539,1005,948
155589,1005,947
155639,1005,947
155689,1005,946
155739,1005,946
155789,1005,945
155839,1005,945
155889,1005,944
155939,1005,944
155990,1005,945
156040,1005,944
156090,1005,943
156140,1005,943
156190,1005,942
156240,1005,942
156290,1005,941
156340,1005,940
156390,1005,939
156440,1005,938
156490,1005,937
156540,1005,937
156590,1005,937
156640,1005,936
156690,1005,936
156740,1005,936
156790,1005,936
156840,1005,935
156890,1005,935
156940,1005,935
156990,1005,935
157040,1005,935
157090,1005,935
157140,1005,935
157190,1005,935
157240,1005,935
157290,1005,935
157340,1005,935
157390,1005,935
157440,1005,935
157490,1005,935
157540,1005,935
157590,1005,935
157640,1005,935
157690,1005,935
157740,1005,935
157790,1005,935
157840,1005,935
157890,1005,935
157940,1005,935
157990,1005,935
158040,1005,935
158090,1005,935
158140,1005,935
158190,1005,935
158240,1005,935
158290,1005,935
158340,1005,935
158390,1005,935
158440,1005,935
158490,1005,935
158540,1005,935
158590,1005,935
158640,1005,935
158690,1005,935
158740,1005,935
158790,1005,935
